"Reporting starts","Reporting ends","Campaign name",Platform,Placement,"Device platform","Impression device","Campaign Delivery","Ad set budget","Ad set budget type","Attribution setting",Results,"Result indicator",Reach,Impressions,"Cost per results","Amount spent (USD)",Ends
2025-05-01,2025-09-20,FB_CA_Toronto_Oct4_9PM_C25_W_AW_EN_Feed_6-27-25,Facebook,"Feed: video feeds",In-app,"Android Smartphone",inactive,"Using ad set budget",0,"7-day click or 1-day view",,,0,2,,0,2025-07-07
2025-05-01,2025-09-20,FB_CA_Toronto_Oct4_9PM_C25_W_AW_EN_Feed_6-27-25,Facebook,"Feed: video feeds",In-app,iPhone,inactive,"Using ad set budget",0,"7-day click or 1-day view",,,0,4,,0,2025-07-07
2025-05-01,2025-09-20,IG_CA_Toronto_Oct4_9PM_C25_W_AW_EN_Feed_6-27-25,Instagram,Feed,Desktop,Desktop,inactive,"Using ad set budget",0,"7-day click or 1-day view",577,reach,577,674,1.35352499,0.780984,2025-07-07
2025-05-01,2025-09-20,IG_CA_Toronto_Oct4_9PM_C25_W_AW_EN_Feed_6-27-25,Instagram,Feed,In-app,"Android Smartphone",inactive,"Using ad set budget",0,"7-day click or 1-day view",689,reach,689,706,1.30788866,0.901135,2025-07-07
2025-05-01,2025-09-20,IG_CA_Toronto_Oct4_9PM_C25_W_AW_EN_Feed_6-27-25,Instagram,Feed,In-app,"Android Tablet",inactive,"Using ad set budget",0,"7-day click or 1-day view",,,0,3,,0.010013,2025-07-07
2025-05-01,2025-09-20,IG_CA_Toronto_Oct4_9PM_C25_W_AW_EN_Feed_6-27-25,Instagram,Feed,In-app,iPad,inactive,"Using ad set budget",0,"7-day click or 1-day view",,,0,10,,0,2025-07-07
2025-05-01,2025-09-20,IG_CA_Toronto_Oct4_9PM_C25_W_AW_EN_Feed_6-27-25,Instagram,Feed,In-app,iPhone,inactive,"Using ad set budget",0,"7-day click or 1-day view",3028,reach,3028,3437,1.55413763,4.705929,2025-07-07
2025-05-01,2025-09-20,IG_CA_Toronto_Oct4_9PM_C25_W_AW_EN_Feed_6-27-25,Instagram,Feed,In-app,Other,inactive,"Using ad set budget",0,"7-day click or 1-day view",,,0,1,,0,2025-07-07
2025-05-01,2025-09-20,IG_CA_Toronto_Oct4_9PM_C25_W_AW_EN_Feed_6-27-25,Instagram,Feed,"Mobile web","Android Smartphone",inactive,"Using ad set budget",0,"7-day click or 1-day view",304,reach,304,373,1.48213041,0.450568,2025-07-07
2025-05-01,2025-09-20,IG_CA_Toronto_Oct4_9PM_C25_W_AW_EN_Feed_6-27-25,Instagram,Feed,"Mobile web",iPad,inactive,"Using ad set budget",0,"7-day click or 1-day view",12,reach,12,12,1.66876905,0.020025,2025-07-07
2025-05-01,2025-09-20,IG_CA_Toronto_Oct4_9PM_C25_W_AW_EN_Feed_6-27-25,Instagram,Feed,"Mobile web",iPhone,inactive,"Using ad set budget",0,"7-day click or 1-day view",497,reach,497,541,1.39008126,0.69087,2025-07-07
2025-05-01,2025-09-20,IG_CA_Toronto_Oct4_9PM_C25_W_AW_EN_Feed_6-27-25,Instagram,Feed,"Mobile web",Other,inactive,"Using ad set budget",0,"7-day click or 1-day view",,,0,1,,0,2025-07-07
2025-05-01,2025-09-20,IG_CA_Toronto_Oct4_9PM_C25_W_AW_EN_Feed_6-27-25,Instagram,Explore,In-app,"Android Smartphone",inactive,"Using ad set budget",0,"7-day click or 1-day view",1506,reach,1506,1574,1.39618128,2.102649,2025-07-07
2025-05-01,2025-09-20,IG_CA_Toronto_Oct4_9PM_C25_W_AW_EN_Feed_6-27-25,Instagram,Explore,In-app,"Android Tablet",inactive,"Using ad set budget",0,"7-day click or 1-day view",7,reach,7,7,2.86074695,0.020025,2025-07-07
2025-05-01,2025-09-20,IG_CA_Toronto_Oct4_9PM_C25_W_AW_EN_Feed_6-27-25,Instagram,Explore,In-app,iPad,inactive,"Using ad set budget",0,"7-day click or 1-day view",23,reach,23,23,2.17665529,0.050063,2025-07-07
2025-05-01,2025-09-20,IG_CA_Toronto_Oct4_9PM_C25_W_AW_EN_Feed_6-27-25,Instagram,Explore,In-app,iPhone,inactive,"Using ad set budget",0,"7-day click or 1-day view",8316,reach,8316,8909,1.42676142,11.864948,2025-07-07
2025-05-01,2025-09-20,IG_CA_Toronto_Oct4_9PM_C25_W_AW_EN_Feed_6-27-25,Instagram,Explore,In-app,iPod,inactive,"Using ad set budget",0,"7-day click or 1-day view",,,0,1,,0,2025-07-07
2025-05-01,2025-09-20,IG_CA_Toronto_Oct4_9PM_C25_W_AW_EN_Feed_6-27-25,Instagram,Explore,In-app,Other,inactive,"Using ad set budget",0,"7-day click or 1-day view",1,reach,1,1,0,0,2025-07-07
2025-05-01,2025-09-20,IG_CA_Toronto_Oct4_9PM_C25_W_AW_EN_Feed_6-27-25,Instagram,"Explore home",In-app,"Android Smartphone",inactive,"Using ad set budget",0,"7-day click or 1-day view",4214,reach,4214,4632,1.37097258,5.777278,2025-07-07
2025-05-01,2025-09-20,IG_CA_Toronto_Oct4_9PM_C25_W_AW_EN_Feed_6-27-25,Instagram,"Explore home",In-app,"Android Tablet",inactive,"Using ad set budget",0,"7-day click or 1-day view",,,0,14,,0.030038,2025-07-07
2025-05-01,2025-09-20,IG_CA_Toronto_Oct4_9PM_C25_W_AW_EN_Feed_6-27-25,Instagram,"Explore home",In-app,iPad,inactive,"Using ad set budget",0,"7-day click or 1-day view",32,reach,32,54,1.87736518,0.060076,2025-07-07
2025-05-01,2025-09-20,IG_CA_Toronto_Oct4_9PM_C25_W_AW_EN_Feed_6-27-25,Instagram,"Explore home",In-app,iPhone,inactive,"Using ad set budget",0,"7-day click or 1-day view",10399,reach,10399,10482,1.16696688,12.135289,2025-07-07
2025-05-01,2025-09-20,IG_CA_Toronto_Oct4_9PM_C25_W_AW_EN_Feed_6-27-25,Instagram,"Explore home",In-app,iPod,inactive,"Using ad set budget",0,"7-day click or 1-day view",,,0,1,,0.010013,2025-07-07
2025-05-01,2025-09-20,IG_CA_Toronto_Oct4_9PM_C25_W_AW_EN_Feed_6-27-25,Instagram,"Explore home",In-app,Other,inactive,"Using ad set budget",0,"7-day click or 1-day view",,,0,1,,0.010013,2025-07-07
2025-05-01,2025-09-20,IG_CA_Toronto_Oct4_9PM_C25_W_AW_EN_Feed_6-27-25,Instagram,"Instagram Reels",In-app,"Android Smartphone",inactive,"Using ad set budget",0,"7-day click or 1-day view",7595,reach,7595,8031,1.33413636,10.132766,2025-07-07
2025-05-01,2025-09-20,IG_CA_Toronto_Oct4_9PM_C25_W_AW_EN_Feed_6-27-25,Instagram,"Instagram Reels",In-app,"Android Tablet",inactive,"Using ad set budget",0,"7-day click or 1-day view",16,reach,16,19,0,0,2025-07-07
2025-05-01,2025-09-20,IG_CA_Toronto_Oct4_9PM_C25_W_AW_EN_Feed_6-27-25,Instagram,"Instagram Reels",In-app,iPad,inactive,"Using ad set budget",0,"7-day click or 1-day view",80,reach,80,128,3.25409965,0.260328,2025-07-07
2025-05-01,2025-09-20,IG_CA_Toronto_Oct4_9PM_C25_W_AW_EN_Feed_6-27-25,Instagram,"Instagram Reels",In-app,iPhone,inactive,"Using ad set budget",0,"7-day click or 1-day view",24627,reach,24627,28350,1.52382663,37.527278,2025-07-07
2025-05-01,2025-09-20,IG_CA_Toronto_Oct4_9PM_C25_W_AW_EN_Feed_6-27-25,Instagram,"Instagram Reels",In-app,iPod,inactive,"Using ad set budget",0,"7-day click or 1-day view",,,0,3,,0,2025-07-07
2025-05-01,2025-09-20,IG_CA_Toronto_Oct4_9PM_C25_W_AW_EN_Feed_6-27-25,Instagram,"Instagram Reels",In-app,Other,inactive,"Using ad set budget",0,"7-day click or 1-day view",,,0,4,,0,2025-07-07
2025-05-01,2025-09-20,IG_CA_Toronto_Oct4_9PM_C25_W_AW_EN_Feed_6-27-25,Instagram,"Instagram Stories",Desktop,Desktop,inactive,"Using ad set budget",0,"7-day click or 1-day view",112,reach,112,189,2.14556021,0.240303,2025-07-07
2025-05-01,2025-09-20,IG_CA_Toronto_Oct4_9PM_C25_W_AW_EN_Feed_6-27-25,Instagram,"Instagram Stories",In-app,"Android Smartphone",inactive,"Using ad set budget",0,"7-day click or 1-day view",320,reach,320,384,1.81478635,0.580732,2025-07-07
2025-05-01,2025-09-20,IG_CA_Toronto_Oct4_9PM_C25_W_AW_EN_Feed_6-27-25,Instagram,"Instagram Stories",In-app,"Android Tablet",inactive,"Using ad set budget",0,"7-day click or 1-day view",,,0,1,,0,2025-07-07
2025-05-01,2025-09-20,IG_CA_Toronto_Oct4_9PM_C25_W_AW_EN_Feed_6-27-25,Instagram,"Instagram Stories",In-app,iPad,inactive,"Using ad set budget",0,"7-day click or 1-day view",,,0,19,,0.020025,2025-07-07
2025-05-01,2025-09-20,IG_CA_Toronto_Oct4_9PM_C25_W_AW_EN_Feed_6-27-25,Instagram,"Instagram Stories",In-app,iPhone,inactive,"Using ad set budget",0,"7-day click or 1-day view",4294,reach,4294,4878,1.58793441,6.81859,2025-07-07
2025-05-01,2025-09-20,IG_CA_Toronto_Oct4_9PM_C25_W_AW_EN_Feed_6-27-25,Instagram,"Instagram Stories",In-app,iPod,inactive,"Using ad set budget",0,"7-day click or 1-day view",,,0,1,,0,2025-07-07
2025-05-01,2025-09-20,IG_CA_Toronto_Oct4_9PM_C25_W_AW_EN_Feed_6-27-25,Instagram,"Instagram Stories","Mobile web","Android Smartphone",inactive,"Using ad set budget",0,"7-day click or 1-day view",16,reach,16,25,1.87736518,0.030038,2025-07-07
2025-05-01,2025-09-20,IG_CA_Toronto_Oct4_9PM_C25_W_AW_EN_Feed_6-27-25,Instagram,"Instagram Stories","Mobile web",iPad,inactive,"Using ad set budget",0,"7-day click or 1-day view",,,0,1,,0,2025-07-07
2025-05-01,2025-09-20,IG_CA_Toronto_Oct4_9PM_C25_W_AW_EN_Feed_6-27-25,Instagram,"Instagram Stories","Mobile web",iPhone,inactive,"Using ad set budget",0,"7-day click or 1-day view",19,reach,19,19,1.0539594,0.020025,2025-07-07
2025-05-01,2025-09-20,IG_CA_Toronto_Oct4_9PM_C25_M_AW_EN_Feed_6-27-25,Instagram,Feed,Desktop,Desktop,inactive,"Using ad set budget",0,"7-day click or 1-day view",1082,reach,1082,1082,1.14747502,1.241568,2025-07-07
2025-05-01,2025-09-20,IG_CA_Toronto_Oct4_9PM_C25_M_AW_EN_Feed_6-27-25,Instagram,Feed,In-app,"Android Smartphone",inactive,"Using ad set budget",0,"7-day click or 1-day view",753,reach,753,924,1.40948255,1.06134,2025-07-07
2025-05-01,2025-09-20,IG_CA_Toronto_Oct4_9PM_C25_M_AW_EN_Feed_6-27-25,Instagram,Feed,In-app,"Android Tablet",inactive,"Using ad set budget",0,"7-day click or 1-day view",2,reach,2,2,0,0,2025-07-07
2025-05-01,2025-09-20,IG_CA_Toronto_Oct4_9PM_C25_M_AW_EN_Feed_6-27-25,Instagram,Feed,In-app,iPad,inactive,"Using ad set budget",0,"7-day click or 1-day view",13,reach,13,13,1.54040691,0.020025,2025-07-07
2025-05-01,2025-09-20,IG_CA_Toronto_Oct4_9PM_C25_M_AW_EN_Feed_6-27-25,Instagram,Feed,In-app,iPhone,inactive,"Using ad set budget",0,"7-day click or 1-day view",4261,reach,4261,4305,1.23366312,5.256639,2025-07-07
2025-05-01,2025-09-20,IG_CA_Toronto_Oct4_9PM_C25_M_AW_EN_Feed_6-27-25,Instagram,Feed,In-app,Other,inactive,"Using ad set budget",0,"7-day click or 1-day view",,,0,1,,0.010013,2025-07-07
2025-05-01,2025-09-20,IG_CA_Toronto_Oct4_9PM_C25_M_AW_EN_Feed_6-27-25,Instagram,Feed,"Mobile web","Android Smartphone",inactive,"Using ad set budget",0,"7-day click or 1-day view",545,reach,545,596,1.15742501,0.630797,2025-07-07
2025-05-01,2025-09-20,IG_CA_Toronto_Oct4_9PM_C25_M_AW_EN_Feed_6-27-25,Instagram,Feed,"Mobile web",iPad,inactive,"Using ad set budget",0,"7-day click or 1-day view",,,0,14,,0.010013,2025-07-07
2025-05-01,2025-09-20,IG_CA_Toronto_Oct4_9PM_C25_M_AW_EN_Feed_6-27-25,Instagram,Feed,"Mobile web",iPhone,inactive,"Using ad set budget",0,"7-day click or 1-day view",698,reach,698,698,1.1762706,0.821037,2025-07-07
2025-05-01,2025-09-20,IG_CA_Toronto_Oct4_9PM_C25_M_AW_EN_Feed_6-27-25,Instagram,Feed,"Mobile web",Other,inactive,"Using ad set budget",0,"7-day click or 1-day view",,,0,3,,0,2025-07-07
2025-05-01,2025-09-20,IG_CA_Toronto_Oct4_9PM_C25_M_AW_EN_Feed_6-27-25,Instagram,Explore,In-app,"Android Smartphone",inactive,"Using ad set budget",0,"7-day click or 1-day view",1964,reach,1964,1964,1.3204048,2.593275,2025-07-07
2025-05-01,2025-09-20,IG_CA_Toronto_Oct4_9PM_C25_M_AW_EN_Feed_6-27-25,Instagram,Explore,In-app,"Android Tablet",inactive,"Using ad set budget",0,"7-day click or 1-day view",,,0,14,,0.010013,2025-07-07
2025-05-01,2025-09-20,IG_CA_Toronto_Oct4_9PM_C25_M_AW_EN_Feed_6-27-25,Instagram,Explore,In-app,iPad,inactive,"Using ad set budget",0,"7-day click or 1-day view",15,reach,15,15,2.67003864,0.040051,2025-07-07
2025-05-01,2025-09-20,IG_CA_Toronto_Oct4_9PM_C25_M_AW_EN_Feed_6-27-25,Instagram,Explore,In-app,iPhone,inactive,"Using ad set budget",0,"7-day click or 1-day view",7962,reach,7962,8052,1.25881155,10.022658,2025-07-07
2025-05-01,2025-09-20,IG_CA_Toronto_Oct4_9PM_C25_M_AW_EN_Feed_6-27-25,Instagram,Explore,In-app,Other,inactive,"Using ad set budget",0,"7-day click or 1-day view",,,0,1,,0,2025-07-07
2025-05-01,2025-09-20,IG_CA_Toronto_Oct4_9PM_C25_M_AW_EN_Feed_6-27-25,Instagram,"Explore home",In-app,"Android Smartphone",inactive,"Using ad set budget",0,"7-day click or 1-day view",4507,reach,4507,4507,1.10412348,4.976285,2025-07-07
2025-05-01,2025-09-20,IG_CA_Toronto_Oct4_9PM_C25_M_AW_EN_Feed_6-27-25,Instagram,"Explore home",In-app,"Android Tablet",inactive,"Using ad set budget",0,"7-day click or 1-day view",,,0,20,,0.030038,2025-07-07
2025-05-01,2025-09-20,IG_CA_Toronto_Oct4_9PM_C25_M_AW_EN_Feed_6-27-25,Instagram,"Explore home",In-app,iPad,inactive,"Using ad set budget",0,"7-day click or 1-day view",32,reach,32,36,1.25158061,0.040051,2025-07-07
2025-05-01,2025-09-20,IG_CA_Toronto_Oct4_9PM_C25_M_AW_EN_Feed_6-27-25,Instagram,"Explore home",In-app,iPhone,inactive,"Using ad set budget",0,"7-day click or 1-day view",8032,reach,8032,8032,1.15060648,9.241671,2025-07-07
2025-05-01,2025-09-20,IG_CA_Toronto_Oct4_9PM_C25_M_AW_EN_Feed_6-27-25,Instagram,"Explore home",In-app,Other,inactive,"Using ad set budget",0,"7-day click or 1-day view",,,0,1,,0,2025-07-07
2025-05-01,2025-09-20,IG_CA_Toronto_Oct4_9PM_C25_M_AW_EN_Feed_6-27-25,Instagram,"Instagram Reels",In-app,"Android Smartphone",inactive,"Using ad set budget",0,"7-day click or 1-day view",8186,reach,8186,8795,1.39315936,11.404403,2025-07-07
2025-05-01,2025-09-20,IG_CA_Toronto_Oct4_9PM_C25_M_AW_EN_Feed_6-27-25,Instagram,"Instagram Reels",In-app,"Android Tablet",inactive,"Using ad set budget",0,"7-day click or 1-day view",30,reach,30,30,1.66877415,0.050063,2025-07-07
2025-05-01,2025-09-20,IG_CA_Toronto_Oct4_9PM_C25_M_AW_EN_Feed_6-27-25,Instagram,"Instagram Reels",In-app,iPad,inactive,"Using ad set budget",0,"7-day click or 1-day view",96,reach,96,132,3.12895153,0.300379,2025-07-07
2025-05-01,2025-09-20,IG_CA_Toronto_Oct4_9PM_C25_M_AW_EN_Feed_6-27-25,Instagram,"Instagram Reels",In-app,iPhone,inactive,"Using ad set budget",0,"7-day click or 1-day view",29685,reach,29685,32552,1.41866884,42.113184,2025-07-07
2025-05-01,2025-09-20,IG_CA_Toronto_Oct4_9PM_C25_M_AW_EN_Feed_6-27-25,Instagram,"Instagram Reels",In-app,iPod,inactive,"Using ad set budget",0,"7-day click or 1-day view",,,0,1,,0.010013,2025-07-07
2025-05-01,2025-09-20,IG_CA_Toronto_Oct4_9PM_C25_M_AW_EN_Feed_6-27-25,Instagram,"Instagram Reels",In-app,Other,inactive,"Using ad set budget",0,"7-day click or 1-day view",4,reach,4,4,0,0,2025-07-07
2025-05-01,2025-09-20,IG_CA_Toronto_Oct4_9PM_C25_M_AW_EN_Feed_6-27-25,Instagram,"Instagram Stories",Desktop,Desktop,inactive,"Using ad set budget",0,"7-day click or 1-day view",192,reach,192,265,1.3037298,0.250316,2025-07-07
2025-05-01,2025-09-20,IG_CA_Toronto_Oct4_9PM_C25_M_AW_EN_Feed_6-27-25,Instagram,"Instagram Stories",In-app,"Android Smartphone",inactive,"Using ad set budget",0,"7-day click or 1-day view",433,reach,433,479,1.43368125,0.620784,2025-07-07
2025-05-01,2025-09-20,IG_CA_Toronto_Oct4_9PM_C25_M_AW_EN_Feed_6-27-25,Instagram,"Instagram Stories",In-app,"Android Tablet",inactive,"Using ad set budget",0,"7-day click or 1-day view",,,0,1,,0,2025-07-07
2025-05-01,2025-09-20,IG_CA_Toronto_Oct4_9PM_C25_M_AW_EN_Feed_6-27-25,Instagram,"Instagram Stories",In-app,iPad,inactive,"Using ad set budget",0,"7-day click or 1-day view",,,0,15,,0.020025,2025-07-07
2025-05-01,2025-09-20,IG_CA_Toronto_Oct4_9PM_C25_M_AW_EN_Feed_6-27-25,Instagram,"Instagram Stories",In-app,iPhone,inactive,"Using ad set budget",0,"7-day click or 1-day view",3348,reach,3348,3463,1.25307593,4.195298,2025-07-07
2025-05-01,2025-09-20,IG_CA_Toronto_Oct4_9PM_C25_M_AW_EN_Feed_6-27-25,Instagram,"Instagram Stories","Mobile web","Android Smartphone",inactive,"Using ad set budget",0,"7-day click or 1-day view",,,0,36,,0.020025,2025-07-07
2025-05-01,2025-09-20,IG_CA_Toronto_Oct4_9PM_C25_M_AW_EN_Feed_6-27-25,Instagram,"Instagram Stories","Mobile web",iPad,inactive,"Using ad set budget",0,"7-day click or 1-day view",,,0,1,,0,2025-07-07
2025-05-01,2025-09-20,IG_CA_Toronto_Oct4_9PM_C25_M_AW_EN_Feed_6-27-25,Instagram,"Instagram Stories","Mobile web",iPhone,inactive,"Using ad set budget",0,"7-day click or 1-day view",16,reach,16,44,1.87737092,0.030038,2025-07-07
2025-05-01,2025-09-20,FB_CA_Toronto_Oct4_9PM_C25_M_AW_EN_Feed_6-27-25,Facebook,"Facebook profile feed",In-app,"Android Smartphone",inactive,"Using ad set budget",0,"7-day click or 1-day view",,,0,23,,0.040052,2025-07-07
2025-05-01,2025-09-20,FB_CA_Toronto_Oct4_9PM_C25_M_AW_EN_Feed_6-27-25,Facebook,"Facebook profile feed",In-app,iPad,inactive,"Using ad set budget",0,"7-day click or 1-day view",,,0,2,,0.010013,2025-07-07
2025-05-01,2025-09-20,FB_CA_Toronto_Oct4_9PM_C25_M_AW_EN_Feed_6-27-25,Facebook,"Facebook profile feed",In-app,iPhone,inactive,"Using ad set budget",0,"7-day click or 1-day view",16,reach,16,49,6.25818063,0.100131,2025-07-07
2025-05-01,2025-09-20,FB_CA_Toronto_Oct4_9PM_C25_M_AW_EN_Feed_6-27-25,Facebook,"Facebook Reels",In-app,"Android Smartphone",inactive,"Using ad set budget",0,"7-day click or 1-day view",2008,reach,2008,2008,2.07442481,4.165445,2025-07-07
2025-05-01,2025-09-20,FB_CA_Toronto_Oct4_9PM_C25_M_AW_EN_Feed_6-27-25,Facebook,"Facebook Reels",In-app,"Android Tablet",inactive,"Using ad set budget",0,"7-day click or 1-day view",9,reach,9,9,0,0,2025-07-07
2025-05-01,2025-09-20,FB_CA_Toronto_Oct4_9PM_C25_M_AW_EN_Feed_6-27-25,Facebook,"Facebook Reels",In-app,iPad,inactive,"Using ad set budget",0,"7-day click or 1-day view",32,reach,32,32,1.56454516,0.050065,2025-07-07
2025-05-01,2025-09-20,FB_CA_Toronto_Oct4_9PM_C25_M_AW_EN_Feed_6-27-25,Facebook,"Facebook Reels",In-app,iPhone,inactive,"Using ad set budget",0,"7-day click or 1-day view",2756,reach,2756,2770,1.99099157,5.487173,2025-07-07
2025-05-01,2025-09-20,FB_CA_Toronto_Oct4_9PM_C25_M_AW_EN_Feed_6-27-25,Facebook,"Ads on Reels",In-app,"Android Smartphone",inactive,"Using ad set budget",0,"7-day click or 1-day view",19836,reach,19836,21415,0.48611639,9.642605,2025-07-07
2025-05-01,2025-09-20,FB_CA_Toronto_Oct4_9PM_C25_M_AW_EN_Feed_6-27-25,Facebook,"Ads on Reels",In-app,"Android Tablet",inactive,"Using ad set budget",0,"7-day click or 1-day view",74,reach,74,74,1.08249611,0.080105,2025-07-07
2025-05-01,2025-09-20,FB_CA_Toronto_Oct4_9PM_C25_M_AW_EN_Feed_6-27-25,Facebook,"Ads on Reels",In-app,iPhone,inactive,"Using ad set budget",0,"7-day click or 1-day view",12450,reach,12450,13304,0.65869236,8.20072,2025-07-07
2025-05-01,2025-09-20,FB_CA_Toronto_Oct4_9PM_C25_M_AW_EN_Feed_6-27-25,Facebook,"Ads on Reels",In-app,iPod,inactive,"Using ad set budget",0,"7-day click or 1-day view",,,0,1,,0,2025-07-07
2025-05-01,2025-09-20,FB_CA_Toronto_Oct4_9PM_C25_M_AW_EN_Feed_6-27-25,Facebook,"Ads on Reels",In-app,Other,inactive,"Using ad set budget",0,"7-day click or 1-day view",,,0,6,,0,2025-07-07
2025-05-01,2025-09-20,FB_CA_Toronto_Oct4_9PM_C25_M_AW_EN_Feed_6-27-25,Facebook,"Facebook Stories",In-app,"Android Smartphone",inactive,"Using ad set budget",0,"7-day click or 1-day view",,,0,4,,0.010013,2025-07-07
2025-05-01,2025-09-20,FB_CA_Toronto_Oct4_9PM_C25_M_AW_EN_Feed_6-27-25,Facebook,"Facebook Stories",In-app,iPhone,inactive,"Using ad set budget",0,"7-day click or 1-day view",13,reach,13,13,0,0,2025-07-07
2025-05-01,2025-09-20,FB_CA_Toronto_Oct4_9PM_C25_M_AW_EN_Feed_6-27-25,Facebook,Feed,Desktop,Desktop,inactive,"Using ad set budget",0,"7-day click or 1-day view",144,reach,144,175,1.87745419,0.270353,2025-07-07
2025-05-01,2025-09-20,FB_CA_Toronto_Oct4_9PM_C25_M_AW_EN_Feed_6-27-25,Facebook,Feed,In-app,"Android Smartphone",inactive,"Using ad set budget",0,"7-day click or 1-day view",8614,reach,8614,8614,1.63668787,14.098429,2025-07-07
2025-05-01,2025-09-20,FB_CA_Toronto_Oct4_9PM_C25_M_AW_EN_Feed_6-27-25,Facebook,Feed,In-app,"Android Tablet",inactive,"Using ad set budget",0,"7-day click or 1-day view",16,reach,16,39,5.63236257,0.090118,2025-07-07
2025-05-01,2025-09-20,FB_CA_Toronto_Oct4_9PM_C25_M_AW_EN_Feed_6-27-25,Facebook,Feed,In-app,iPad,inactive,"Using ad set budget",0,"7-day click or 1-day view",96,reach,96,113,2.60757526,0.250327,2025-07-07
2025-05-01,2025-09-20,FB_CA_Toronto_Oct4_9PM_C25_M_AW_EN_Feed_6-27-25,Facebook,Feed,In-app,iPhone,inactive,"Using ad set budget",0,"7-day click or 1-day view",10735,reach,10735,11611,1.90934264,20.496793,2025-07-07
2025-05-01,2025-09-20,FB_CA_Toronto_Oct4_9PM_C25_M_AW_EN_Feed_6-27-25,Facebook,Feed,In-app,iPod,inactive,"Using ad set budget",0,"7-day click or 1-day view",,,0,2,,0,2025-07-07
2025-05-01,2025-09-20,FB_CA_Toronto_Oct4_9PM_C25_M_AW_EN_Feed_6-27-25,Facebook,Feed,In-app,Other,inactive,"Using ad set budget",0,"7-day click or 1-day view",11,reach,11,11,0.91028082,0.010013,2025-07-07
2025-05-01,2025-09-20,FB_CA_Toronto_Oct4_9PM_C25_M_AW_EN_Feed_6-27-25,Facebook,Feed,"Mobile web","Android Smartphone",inactive,"Using ad set budget",0,"7-day click or 1-day view",191,reach,191,191,1.83485924,0.350458,2025-07-07
2025-05-01,2025-09-20,FB_CA_Toronto_Oct4_9PM_C25_M_AW_EN_Feed_6-27-25,Facebook,Feed,"Mobile web",iPhone,inactive,"Using ad set budget",0,"7-day click or 1-day view",160,reach,160,217,2.12778141,0.340445,2025-07-07
2025-05-01,2025-09-20,FB_CA_Toronto_Oct4_9PM_C25_M_AW_EN_Feed_6-27-25,Facebook,Feed,"Mobile web",iPod,inactive,"Using ad set budget",0,"7-day click or 1-day view",,,0,1,,0,2025-07-07
2025-05-01,2025-09-20,FB_CA_Toronto_Oct4_9PM_C25_M_AW_EN_Feed_6-27-25,Facebook,"In-stream reels",In-app,iPhone,inactive,"Using ad set budget",0,"7-day click or 1-day view",3,reach,3,3,3.33769634,0.010013,2025-07-07
2025-05-01,2025-09-20,FB_CA_Toronto_Oct4_9PM_C25_M_AW_EN_Feed_6-27-25,Facebook,Marketplace,Desktop,Desktop,inactive,"Using ad set budget",0,"7-day click or 1-day view",16,reach,16,71,4.38072644,0.070092,2025-07-07
2025-05-01,2025-09-20,FB_CA_Toronto_Oct4_9PM_C25_M_AW_EN_Feed_6-27-25,Facebook,Marketplace,In-app,"Android Smartphone",inactive,"Using ad set budget",0,"7-day click or 1-day view",1138,reach,1138,1285,1.88295347,2.142801,2025-07-07
2025-05-01,2025-09-20,FB_CA_Toronto_Oct4_9PM_C25_M_AW_EN_Feed_6-27-25,Facebook,Marketplace,In-app,"Android Tablet",inactive,"Using ad set budget",0,"7-day click or 1-day view",3,reach,3,3,0,0,2025-07-07
2025-05-01,2025-09-20,FB_CA_Toronto_Oct4_9PM_C25_M_AW_EN_Feed_6-27-25,Facebook,Marketplace,In-app,iPad,inactive,"Using ad set budget",0,"7-day click or 1-day view",63,reach,63,63,1.43044129,0.090118,2025-07-07
2025-05-01,2025-09-20,FB_CA_Toronto_Oct4_9PM_C25_M_AW_EN_Feed_6-27-25,Facebook,Marketplace,In-app,iPhone,inactive,"Using ad set budget",0,"7-day click or 1-day view",1602,reach,1602,1719,1.76885405,2.833704,2025-07-07
2025-05-01,2025-09-20,FB_CA_Toronto_Oct4_9PM_C25_M_AW_EN_Feed_6-27-25,Facebook,Marketplace,In-app,Other,inactive,"Using ad set budget",0,"7-day click or 1-day view",,,0,2,,0.010013,2025-07-07
2025-05-01,2025-09-20,FB_CA_Toronto_Oct4_9PM_C25_M_AW_EN_Feed_6-27-25,Facebook,"Feed: video feeds",In-app,"Android Smartphone",inactive,"Using ad set budget",0,"7-day click or 1-day view",,,0,1,,0,2025-07-07
2025-05-01,2025-09-20,FB_CA_Toronto_Oct4_9PM_C25_M_AW_EN_Feed_6-27-25,Facebook,"Feed: video feeds",In-app,iPad,inactive,"Using ad set budget",0,"7-day click or 1-day view",,,0,1,,0,2025-07-07
2025-05-01,2025-09-20,FB_CA_Toronto_Oct4_9PM_C25_M_AW_EN_Feed_6-27-25,Facebook,"Feed: video feeds",In-app,iPhone,inactive,"Using ad set budget",0,"7-day click or 1-day view",,,0,2,,0,2025-07-07
2025-05-01,2025-09-20,IG_CA-Toronto_OCT4_9PM_C25_M/W_LPView_EN_Feed_7-8-25,Instagram,Feed,In-app,"Android Smartphone",inactive,20,Daily,"7-day click or 1-day view",627,actions:landing_page_view,5224,7604,0.03636364,22.8,2025-07-31
